CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,InternetService,MonthlyCharges,TotalCharges,Contract,PaymentMethod,Churn
1966,Male,1,Yes,Yes,40,Fiber optic,71.67,1351.37,Month-to-month,Mailed check,Yes
1967,Male,0,Yes,No,17,DSL,101.91,204.22,Month-to-month,Credit card,No
1968,Female,1,No,No,21,No,74.71,1084.38,Month-to-month,Electronic check,Yes
1969,Male,1,Yes,Yes,65,Fiber optic,24.08,5243.88,One year,Credit card,No
1970,Male,1,Yes,No,20,No,51.5,6422.26,Two year,Electronic check,Yes
1971,Male,1,Yes,Yes,43,Fiber optic,77.55,7905.86,Two year,Credit card,Yes
1972,Male,1,No,No,46,DSL,115.06,2783.98,Month-to-month,Bank transfer,Yes
1973,Male,0,Yes,No,38,No,105.91,4803.05,Month-to-month,Electronic check,No
1974,Female,0,Yes,No,28,No,42.84,7498.42,One year,Mailed check,No
1975,Female,1,Yes,No,53,No,42.01,1352.99,Month-to-month,Electronic check,No
1976,Male,0,Yes,No,16,No,40.12,5746.81,Two year,Mailed check,Yes
1977,Male,0,Yes,Yes,59,Fiber optic,112.25,6044.73,Month-to-month,Credit card,No
1978,Male,1,No,Yes,30,Fiber optic,105.27,730.02,Two year,Bank transfer,No
1979,Male,0,No,No,48,No,97.49,6892.77,Month-to-month,Electronic check,Yes
1980,Female,1,No,Yes,1,Fiber optic,59.27,6508.58,Month-to-month,Mailed check,No
1981,Male,1,Yes,No,47,No,70.44,286.56,Two year,Credit card,Yes
1982,Female,0,No,Yes,13,No,66.43,746.85,One year,Bank transfer,No
1983,Female,1,No,No,58,DSL,45.34,412.03,One year,Bank transfer,Yes
1984,Male,1,No,No,57,No,70.5,2691.25,Month-to-month,Bank transfer,Yes
1985,Female,1,Yes,No,57,Fiber optic,23.05,4084.13,Month-to-month,Credit card,No
1986,Female,1,Yes,Yes,50,No,33.18,4268.13,Two year,Credit card,Yes
1987,Female,1,No,Yes,1,DSL,108.66,2155.98,Two year,Credit card,No
1988,Female,0,No,No,40,Fiber optic,95.17,7294.54,Month-to-month,Bank transfer,No
1989,Male,0,Yes,No,15,DSL,62.29,2958.74,Two year,Electronic check,No
1990,Male,1,Yes,Yes,3,DSL,71.72,383.49,One year,Mailed check,No
1991,Female,1,No,Yes,11,No,57,2415.81,One year,Credit card,Yes
1992,Male,0,Yes,Yes,28,DSL,94.08,4258.25,Two year,Electronic check,Yes
1993,Male,1,No,Yes,6,DSL,98.42,3277.61,Two year,Mailed check,Yes
1994,Male,0,Yes,Yes,13,Fiber optic,96.33,2205.26,Two year,Bank transfer,No
1995,Male,1,No,No,11,DSL,92.26,1067.96,One year,Electronic check,No
1996,Male,1,No,Yes,4,No,40.45,6556.93,Month-to-month,Bank transfer,Yes
1997,Female,1,Yes,No,31,No,53.8,7969.24,Two year,Mailed check,Yes
1998,Male,1,No,No,42,No,66.98,2649.75,Two year,Credit card,No
1999,Male,1,No,Yes,68,DSL,53.08,3065.34,Two year,Bank transfer,No
2000,Male,1,No,Yes,44,Fiber optic,95.49,4951.94,Month-to-month,Electronic check,No
